timestamp,vehicle_id,engine_rpm,coolant_temp,fuel_trim,dtc,latitude,longitude,tire_pressure
2025-07-27 18:52:15.899482,Vehicle_6,2928,85,0.09189532527782696,,34.085463919262516,-118.27671515975936,31
2025-07-27 18:52:25.899482,Vehicle_7,3369,86,1.0177889097247022,P0420,34.094573121126736,-118.21216336401758,35
2025-07-27 18:52:35.899482,Vehicle_8,2423,95,4.03106431027792,,34.002757000364674,-118.29006231747134,32
2025-07-27 18:52:45.899482,Vehicle_9,2800,90,0.6448695499774617,P0420,34.04114182331502,-118.2478455939673,35
2025-07-27 18:52:55.899482,Vehicle_10,1004,80,3.758086657414042,,34.08096579289816,-118.256697530726,29
2025-07-27 18:53:05.899482,Vehicle_1,805,88,-2.1798978928638513,,34.087181716487684,-118.27897573602428,33
2025-07-27 18:53:15.899482,Vehicle_2,862,96,-0.8378751423941244,,34.09333022182397,-118.26304739790714,28
2025-07-27 18:53:25.899482,Vehicle_3,2467,93,3.0508460489609135,,34.074672408514246,-118.27807928090454,33
2025-07-27 18:53:35.899482,Vehicle_4,2041,104,4.3055792966934945,,34.046778756911905,-118.25952246502516,34
2025-07-27 18:53:45.899482,Vehicle_5,823,92,-4.589076024260539,P0300,34.08113653349702,-118.29320825477846,32
2025-07-27 18:53:55.899482,Vehicle_6,1984,91,2.593361542050233,,34.07644232264757,-118.27307931804496,29
2025-07-27 18:54:05.899482,Vehicle_7,1470,97,-0.6479245815481498,P0135,34.003467573923245,-118.2027256781914,29
2025-07-27 18:54:15.899482,Vehicle_8,3679,82,0.2137383052119679,,34.090999897205,-118.293557852139,33
2025-07-27 18:54:25.899482,Vehicle_9,1440,82,-1.5621754054933312,,34.07386142750227,-118.2313220629224,31
2025-07-27 18:54:35.899482,Vehicle_10,3392,102,2.4105131394592574,,34.08663423609171,-118.25789377347438,28
2025-07-27 18:54:45.899482,Vehicle_1,2300,96,-3.6164076285438354,,34.01596431242242,-118.22846482232517,34
2025-07-27 18:54:55.899482,Vehicle_2,1119,102,4.498157118058778,,34.01636524241181,-118.29463885873034,35
2025-07-27 18:55:05.899482,Vehicle_3,2872,101,4.058668444442018,,34.00857889906395,-118.2436466321929,28
2025-07-27 18:55:15.899482,Vehicle_4,2132,84,-1.6185464874463626,,34.03611319934962,-118.20958402887669,33
2025-07-27 18:55:25.899482,Vehicle_5,2615,89,-3.9813319878294484,P0301,34.077232560999526,-118.21712722563933,28
2025-07-27 18:55:35.899482,Vehicle_6,2441,86,4.025573857379015,P0128,34.05202526419117,-118.25569327891301,28
2025-07-27 18:55:45.899482,Vehicle_7,2209,84,-4.635215965729688,,34.097122826478206,-118.21395769835826,33
2025-07-27 18:55:55.899482,Vehicle_8,2389,83,-2.671938934353024,,34.023651000474025,-118.24507354757087,32
2025-07-27 18:56:05.899482,Vehicle_9,2556,91,-2.0982416576647998,P0135,34.09172133597556,-118.27781537437572,32
2025-07-27 18:56:15.899482,Vehicle_10,2091,95,-1.0787961691799133,,34.04410864497563,-118.27092440505352,28
2025-07-27 18:56:25.899482,Vehicle_1,1640,102,3.357050867132971,,34.001638590063855,-118.20893294652318,28
2025-07-27 18:56:35.899482,Vehicle_2,1428,94,-3.0712750737767336,,34.09225313433578,-118.23417973914974,32
2025-07-27 18:56:45.899482,Vehicle_3,3696,85,-0.9721313065191435,P0171,34.048467446653625,-118.27726980516145,35
2025-07-27 18:56:55.899482,Vehicle_4,983,103,0.3110683255467803,,34.00171947968967,-118.24684579629819,32
2025-07-27 18:57:05.899482,Vehicle_5,2934,91,0.972719213454746,P0455,34.01153110779306,-118.2106364495887,33
2025-07-27 18:57:15.899482,Vehicle_6,2527,101,-4.901053159561428,P0171,34.09956030451659,-118.22434956909248,34
2025-07-27 18:57:25.899482,Vehicle_7,913,104,-1.6715698276835091,P0301,34.09730271660877,-118.28524228440118,31
2025-07-27 18:57:35.899482,Vehicle_8,929,83,-0.2668430874183203,,34.0429336557015,-118.27579365275156,30
2025-07-27 18:57:45.899482,Vehicle_9,3557,85,3.1624998955276045,,34.02247216452089,-118.2987836092533,29
2025-07-27 18:57:55.899482,Vehicle_10,1332,103,2.2089476921668583,,34.05136828982842,-118.26338913551668,28
2025-07-27 18:58:05.899482,Vehicle_1,1253,83,-4.035898776557044,,34.03017050778811,-118.28288032373335,31
2025-07-27 18:58:15.899482,Vehicle_2,3708,96,0.2031443315234851,,34.06569116996629,-118.24402502526866,30
2025-07-27 18:58:25.899482,Vehicle_3,1372,93,-0.44686423310800905,,34.07047088071141,-118.23414799732363,35
2025-07-27 18:58:35.899482,Vehicle_4,3848,88,0.6982526224301422,P0128,34.03141428458461,-118.28442679126981,34
2025-07-27 18:58:45.899482,Vehicle_5,1455,100,-4.263378129516468,,34.098089812572574,-118.27949882826915,31
2025-07-27 18:58:55.899482,Vehicle_6,2135,85,-0.9756372926066259,,34.020724605704906,-118.23821466373153,29
2025-07-27 18:59:05.899482,Vehicle_7,1783,85,-1.871602845743042,,34.0242481661496,-118.21441342106016,34
2025-07-27 18:59:15.899482,Vehicle_8,919,95,-2.6933575268116527,,34.067115566183304,-118.23383116118883,34
2025-07-27 18:59:25.899482,Vehicle_9,3234,86,0.8605008558174996,,34.09194715669972,-118.21469066393641,33
2025-07-27 18:59:35.899482,Vehicle_10,2107,97,1.1337292379594954,,34.00760081377731,-118.24636389602695,34
2025-07-27 18:59:45.899482,Vehicle_1,2447,102,0.5373023694218206,,34.08913819807037,-118.25250316197321,35
2025-07-27 18:59:55.899482,Vehicle_2,2273,87,-2.008426920013364,,34.09093146846466,-118.25169834347805,29
2025-07-27 19:00:05.899482,Vehicle_3,3993,103,4.776257809843289,,34.014498918602676,-118.22450795636702,31
2025-07-27 19:00:15.899482,Vehicle_4,2226,101,-0.11107839076176074,,34.03974219782502,-118.22114603724569,31
2025-07-27 19:00:25.899482,Vehicle_5,3167,92,-2.688993309608695,P0420,34.093029180759046,-118.26991834686307,28
2025-07-27 19:00:35.899482,Vehicle_6,1140,99,4.092698154829726,,34.01308512625816,-118.21815610147087,32
2025-07-27 19:00:45.899482,Vehicle_7,1439,103,-4.9655900312998105,P0135,34.045724427988624,-118.24855972878018,33
2025-07-27 19:00:55.899482,Vehicle_8,2861,84,-1.6310873999728157,P0128,34.01829356599211,-118.28352368878645,32
2025-07-27 19:01:05.899482,Vehicle_9,3926,97,3.17627056603396,P0442,34.038238856922014,-118.26160666344518,28
2025-07-27 19:01:15.899482,Vehicle_10,3896,102,1.0806511823821916,,34.08564814689864,-118.22850839883264,33
2025-07-27 19:01:25.899482,Vehicle_1,1134,81,-0.44181441976866154,,34.062328933828226,-118.26491645362583,33
2025-07-27 19:01:35.899482,Vehicle_2,3812,104,-0.3310988206418406,,34.07828262114227,-118.23591457481284,34
2025-07-27 19:01:45.899482,Vehicle_3,1732,85,-2.287932520326037,P0301,34.06738337128152,-118.23230556521881,34
2025-07-27 19:01:55.899482,Vehicle_4,2833,88,1.172114450401578,,34.07547393725803,-118.21442024400424,32
2025-07-27 19:02:05.899482,Vehicle_5,3546,96,2.629632203091319,,34.098022331966796,-118.22749352830836,28
2025-07-27 19:02:15.899482,Vehicle_6,2360,82,3.601285616670898,P0171,34.087426229393415,-118.26268716514492,34
2025-07-27 19:02:25.899482,Vehicle_7,3229,89,-2.7827993768759374,,34.04622805648734,-118.21136978518636,35
2025-07-27 19:02:35.899482,Vehicle_8,923,100,4.39506234831987,P0302,34.08321019578066,-118.28381750035264,29
2025-07-27 19:02:45.899482,Vehicle_9,3804,84,3.076362396924031,P0135,34.0707033557818,-118.29219223187148,32
2025-07-27 19:02:55.899482,Vehicle_10,2025,99,-2.3994228567970444,,34.0956332713424,-118.24909074246774,33
2025-07-27 19:03:05.899482,Vehicle_1,1361,92,-1.872876573812694,P0401,34.062415543869136,-118.20212489309093,33
2025-07-27 19:03:15.899482,Vehicle_2,1522,90,-1.805126224432927,,34.0780971528125,-118.29107662362259,33
2025-07-27 19:03:25.899482,Vehicle_3,3486,90,3.2753722548330675,,34.04815663365065,-118.24538412671234,31
2025-07-27 19:03:35.899482,Vehicle_4,3007,104,-1.8175913378563635,,34.04143552738223,-118.21980222269168,31
2025-07-27 19:03:45.899482,Vehicle_5,1579,97,-0.4818358951680546,,34.08211656071192,-118.20379157320893,32
2025-07-27 19:03:55.899482,Vehicle_6,1571,98,0.6500773721242448,,34.0944657615648,-118.24463924891681,31
2025-07-27 19:04:05.899482,Vehicle_7,1226,90,1.9080735335715016,P0135,34.09213462410144,-118.21190279298091,33
2025-07-27 19:04:15.899482,Vehicle_8,3937,91,2.447645935487383,,34.04654033323962,-118.21711844076874,34
2025-07-27 19:04:25.899482,Vehicle_9,1757,82,1.0039680416210475,P0301,34.06021470527827,-118.27419517202668,35
2025-07-27 19:04:35.899482,Vehicle_10,3361,84,-0.13252112643164793,P0171,34.09810088583261,-118.2999345338399,29
2025-07-27 19:04:45.899482,Vehicle_1,3553,89,-2.594062779154397,,34.02666777443711,-118.2808417795101,31
2025-07-27 19:04:55.899482,Vehicle_2,3025,100,0.9339945996138272,,34.06522997450855,-118.21925525137493,32
2025-07-27 19:05:05.899482,Vehicle_3,1299,93,-4.679860848664747,P0455,34.09810286930005,-118.23092938638217,28
2025-07-27 19:05:15.899482,Vehicle_4,900,94,2.352167679955235,,34.091492830030596,-118.23599193897523,34
2025-07-27 19:05:25.899482,Vehicle_5,2073,103,-0.24692811515919288,P0442,34.02229841606542,-118.28869416141892,33
2025-07-27 19:05:35.899482,Vehicle_6,1005,105,-3.5603690932852117,,34.07007151262655,-118.28664046085056,31
2025-07-27 19:05:45.899482,Vehicle_7,1262,93,-2.5901141791413207,,34.093046934592174,-118.26864416232932,33
2025-07-27 19:05:55.899482,Vehicle_8,2037,89,2.6946986417904837,P0302,34.044380780054254,-118.25433219729435,34
2025-07-27 19:06:05.899482,Vehicle_9,2569,84,0.5294715608934064,,34.022596878817524,-118.26848036379782,30
2025-07-27 19:06:15.899482,Vehicle_10,1091,98,4.19987856880906,,34.03124309379372,-118.2492064763672,35
2025-07-27 19:06:25.899482,Vehicle_1,3611,103,-1.878856228519136,,34.05425386446471,-118.25940661631249,29
2025-07-27 19:06:35.899482,Vehicle_2,3923,93,3.307930515851499,,34.08531411011838,-118.2707877858451,31
2025-07-27 19:06:45.899482,Vehicle_3,2827,104,-1.8152272350507914,P0401,34.02624443180359,-118.23502876451909,35
2025-07-27 19:06:55.899482,Vehicle_4,1234,82,2.6180709903148793,P0401,34.008568271713,-118.2727435552395,30
2025-07-27 19:07:05.899482,Vehicle_5,2187,89,-1.4607658787294975,P0442,34.09994112904723,-118.22896838707804,35
2025-07-27 19:07:15.899482,Vehicle_6,3953,101,-4.334319866824938,,34.02345183601726,-118.28408651924534,29
2025-07-27 19:07:25.899482,Vehicle_7,3679,94,3.856440514646337,,34.0530240061848,-118.27825164607933,28
2025-07-27 19:07:35.899482,Vehicle_8,1090,87,-4.399789491404503,,34.08754925474359,-118.21478895899065,31
2025-07-27 19:07:45.899482,Vehicle_9,3396,100,3.535927211580084,,34.012254335655385,-118.2211961767883,28
2025-07-27 19:07:55.899482,Vehicle_10,2991,80,2.1602488743838224,,34.09809258807388,-118.26409100854488,35
2025-07-27 19:08:05.899482,Vehicle_1,3629,96,1.691457348306134,,34.057143900791864,-118.29124529351473,34
2025-07-27 19:08:15.899482,Vehicle_2,2805,94,1.7017747118485138,P0300,34.095549904543574,-118.24997821232688,33
2025-07-27 19:08:25.899482,Vehicle_3,922,90,4.440598244089772,,34.09370621785265,-118.24377982452528,31
2025-07-27 19:08:35.899482,Vehicle_4,3861,95,-0.3526307073218069,,34.095761464048245,-118.24595974886775,31
2025-07-27 19:08:45.899482,Vehicle_5,886,93,-4.824650659592832,P0128,34.00636455063649,-118.29928734046872,33
2025-07-27 19:08:55.899482,Vehicle_6,2020,90,-4.958192892237122,P0128,34.00022968528073,-118.23379431964673,29
2025-07-27 19:09:05.899482,Vehicle_7,2237,85,4.353787565844174,P0128,34.09460151224537,-118.20179706142228,31
2025-07-27 19:09:15.899482,Vehicle_8,1266,83,4.15536659366556,,34.00152318749471,-118.24548838064213,34
2025-07-27 19:09:25.899482,Vehicle_9,925,93,0.2667908050954608,,34.07032896864616,-118.2308577589712,34
2025-07-27 19:09:35.899482,Vehicle_10,1171,102,-4.819889540506214,P0128,34.00269272395789,-118.28594477039853,30
2025-07-27 19:09:45.899482,Vehicle_1,1904,90,2.7826837205814954,,34.04488352299459,-118.2715288487878,28
2025-07-27 19:09:55.899482,Vehicle_2,2404,89,-2.219826709296994,,34.07223432706509,-118.21402603476909,31
2025-07-27 19:10:05.899482,Vehicle_3,3874,81,-4.938689627318377,P0455,34.02932902816007,-118.22900289707601,32
2025-07-27 19:10:15.899482,Vehicle_4,3533,100,2.93692065245724,,34.08299417140226,-118.26224256464356,31
2025-07-27 19:10:25.899482,Vehicle_5,3178,99,4.429369445011584,P0171,34.04716226804676,-118.24393521508121,28
2025-07-27 19:10:35.899482,Vehicle_6,3955,95,-4.200306357726383,,34.069711557512996,-118.28005841969964,34
2025-07-27 19:10:45.899482,Vehicle_7,3028,102,0.9042775007030226,,34.03880358231032,-118.22766485061635,29
2025-07-27 19:10:55.899482,Vehicle_8,3241,85,-1.8179775657931598,P0442,34.03482292598706,-118.22197926980365,28
2025-07-27 19:11:05.899482,Vehicle_9,1631,92,0.8455946063933863,,34.08192191055339,-118.2233807107122,28
2025-07-27 19:11:15.899482,Vehicle_10,1662,100,4.64889897169815,P0302,34.01636631860335,-118.22773822656328,35
2025-07-27 19:11:25.899482,Vehicle_1,828,103,-1.6129133269858622,P0302,34.00463760112537,-118.23478659044908,31
2025-07-27 19:11:35.899482,Vehicle_2,1343,105,1.730313872309491,,34.08609128935358,-118.29722936228855,33
2025-07-27 19:11:45.899482,Vehicle_3,2652,97,2.2524673199458958,P0135,34.09544680427386,-118.20162468027596,33
2025-07-27 19:11:55.899482,Vehicle_4,2429,90,-4.270708531100174,P0128,34.02349331143703,-118.2838727099801,33
2025-07-27 19:12:05.899482,Vehicle_5,1398,102,1.6344520604024373,P0455,34.09351759850767,-118.2928920110461,29
2025-07-27 19:12:15.899482,Vehicle_6,3930,97,0.9925516851134457,,34.09174785979716,-118.25526500034205,31
2025-07-27 19:12:25.899482,Vehicle_7,2652,84,-3.38359327086702,,34.03334653666519,-118.27005488277484,32
2025-07-27 19:12:35.899482,Vehicle_8,2482,99,-3.5515103761295377,P0455,34.023358620152855,-118.22911285014682,32
2025-07-27 19:12:45.899482,Vehicle_9,1581,87,3.1835919395057193,,34.059981130733924,-118.23765486757985,33
2025-07-27 19:12:55.899482,Vehicle_10,959,86,4.721170976667601,,34.02473517539415,-118.25345430145066,31
2025-07-27 19:13:05.899482,Vehicle_1,3559,93,4.5446497269770365,P0442,34.03083065626401,-118.2526608584678,34
2025-07-27 19:13:15.899482,Vehicle_2,2156,98,4.915950026395947,,34.010971808075865,-118.25597619641864,30
2025-07-27 19:13:25.899482,Vehicle_3,1969,94,3.8679058310714165,,34.08080885379421,-118.26701854515338,34
2025-07-27 19:13:35.899482,Vehicle_4,2603,95,4.263676811494786,,34.07512487135181,-118.23131330520874,32
2025-07-27 19:13:45.899482,Vehicle_5,1557,89,3.954451432159427,P0442,34.04576544417115,-118.21306817640733,31
2025-07-27 19:13:55.899482,Vehicle_6,2845,91,-3.4446478380424264,P0302,34.04373920335158,-118.2251492075524,28
2025-07-27 19:14:05.899482,Vehicle_7,1610,104,-0.5124395682730452,P0171,34.09580700878886,-118.27100777146514,32
2025-07-27 19:14:15.899482,Vehicle_8,923,81,1.9976451259591137,,34.04506874352154,-118.290746532608,32
2025-07-27 19:14:25.899482,Vehicle_9,919,99,-4.616689720137735,P0401,34.004896962116646,-118.23104358895192,31
2025-07-27 19:14:35.899482,Vehicle_10,3640,92,-2.5566621605414452,,34.00211787350751,-118.2594089865621,30
2025-07-27 19:14:45.899482,Vehicle_1,1363,82,4.839441330846345,,34.00512177869333,-118.28994404374792,34
2025-07-27 19:14:55.899482,Vehicle_2,3293,86,4.69714228436289,,34.03046464918139,-118.25643670054089,29
2025-07-27 19:15:05.899482,Vehicle_3,1803,80,-2.9898559818715817,,34.076028262245856,-118.26909711337699,29
2025-07-27 19:15:15.899482,Vehicle_4,1335,97,3.923832471694052,P0401,34.05005854261056,-118.25027456404824,32
2025-07-27 19:15:25.899482,Vehicle_5,3617,99,4.52152305606676,P0442,34.01403998870145,-118.24211825787407,30
2025-07-27 19:15:35.899482,Vehicle_6,2738,91,3.618632430683391,P0128,34.02389831712676,-118.2115860858424,33
2025-07-27 19:15:45.899482,Vehicle_7,2193,95,-3.70789698371511,P0302,34.00205842927978,-118.26317567087557,33
2025-07-27 19:15:55.899482,Vehicle_8,1732,92,-0.9934145895912412,,34.04766449896317,-118.22003050174673,28
2025-07-27 19:16:05.899482,Vehicle_9,3225,86,3.0197678817953513,P0135,34.01797646531947,-118.24278616302475,32
2025-07-27 19:16:15.899482,Vehicle_10,2204,97,-1.9125601200192879,,34.03875952843125,-118.29338611602256,34
2025-07-27 19:16:25.899482,Vehicle_1,1748,97,-1.120074387018013,,34.05877751632416,-118.25087645348549,31
2025-07-27 19:16:35.899482,Vehicle_2,2413,84,-0.8715275018989699,P0401,34.05488013815162,-118.26651246935137,31
2025-07-27 19:16:45.899482,Vehicle_3,1409,105,-0.704274137112801,P0171,34.085740241564935,-118.22373578590884,31
2025-07-27 19:16:55.899482,Vehicle_4,3706,94,-0.3087732058982775,P0442,34.0185242400251,-118.2997192257533,35
2025-07-27 19:17:05.899482,Vehicle_5,3735,95,-1.1606403330939221,,34.005903764534935,-118.2205573133367,28
2025-07-27 19:17:15.899482,Vehicle_6,1637,94,-4.957305772138737,,34.063991982571174,-118.29400708370548,34
2025-07-27 19:17:25.899482,Vehicle_7,1461,92,3.6867954846884796,,34.08675779978169,-118.29699089959693,32
2025-07-27 19:17:35.899482,Vehicle_8,3787,99,-2.469707405919539,,34.02779440567133,-118.24713089913638,33
2025-07-27 19:17:45.899482,Vehicle_9,3129,102,-2.128736188871158,,34.08830173293602,-118.2839463026313,29
2025-07-27 19:17:55.899482,Vehicle_10,1044,99,-2.4400406681037112,P0302,34.03299960674227,-118.25870535587204,35
2025-07-27 19:18:05.899482,Vehicle_1,1216,89,-3.3400707820852404,P0135,34.00269250990686,-118.21096254162161,34
2025-07-27 19:18:15.899482,Vehicle_2,3734,105,4.4089983750918265,,34.07574231764625,-118.29951115315956,29
2025-07-27 19:18:25.899482,Vehicle_3,3065,88,1.5475759358963135,P0442,34.06906411015617,-118.26458338041928,33
2025-07-27 19:18:35.899482,Vehicle_4,1665,81,1.3177879788463844,,34.09825606702938,-118.28171758313009,34
2025-07-27 19:18:45.899482,Vehicle_5,1359,85,-4.567503128394941,,34.05272115363709,-118.26489489121205,32
2025-07-27 19:18:55.899482,Vehicle_6,1141,95,-2.9538100725440586,,34.014129346382816,-118.26788517361811,35
2025-07-27 19:19:05.899482,Vehicle_7,1748,85,-3.38594119665928,P0302,34.0469737820717,-118.21676397666415,33
2025-07-27 19:19:15.899482,Vehicle_8,2177,83,-1.5722311256761943,,34.0413914422351,-118.24567902692704,28
2025-07-27 19:19:25.899482,Vehicle_9,3348,103,-0.26739597396185744,P0455,34.03452361216142,-118.25427120299426,35
2025-07-27 19:19:35.899482,Vehicle_10,1858,100,-1.0355869710757135,,34.01135046215391,-118.21759730421813,32
2025-07-27 19:19:45.899482,Vehicle_1,2799,96,2.532843934767107,,34.08658711508646,-118.26758843117494,29
2025-07-27 19:19:55.899482,Vehicle_2,3776,81,-2.257024059120188,P0401,34.034318325546224,-118.22627400223142,30
2025-07-27 19:20:05.899482,Vehicle_3,2986,98,1.3843708206589058,,34.011493543985125,-118.20096833771379,28
2025-07-27 19:20:15.899482,Vehicle_4,2695,95,-3.954345701211468,P0420,34.01086031369239,-118.26397284971652,34
2025-07-27 19:20:25.899482,Vehicle_5,2062,98,-1.5660873045885957,P0455,34.00311441277845,-118.2570473594425,35
2025-07-27 19:20:35.899482,Vehicle_6,1448,97,-4.421957835896034,,34.05527202664202,-118.2955859351001,31
2025-07-27 19:20:45.899482,Vehicle_7,1816,82,-3.5526854789948024,,34.073248183796004,-118.2566086185357,35
2025-07-27 19:20:55.899482,Vehicle_8,2304,101,2.2077781873836173,,34.02865297678963,-118.20988054412183,34
2025-07-27 19:21:05.899482,Vehicle_9,1180,87,-3.3697619508470056,P0442,34.00850422594934,-118.23676121718995,32
2025-07-27 19:21:15.899482,Vehicle_10,2236,88,-0.7731686346876208,,34.00540515251721,-118.29056214004133,33
2025-07-27 19:21:25.899482,Vehicle_1,3816,86,2.833592994147435,,34.03776076428078,-118.28104858363581,30
2025-07-27 19:21:35.899482,Vehicle_2,3049,95,2.6198819963485835,,34.018326746743604,-118.2557872086898,30
2025-07-27 19:21:45.899482,Vehicle_3,2666,83,3.2343331204822316,,34.02099633706596,-118.24493810525911,28
2025-07-27 19:21:55.899482,Vehicle_4,889,94,3.607058803090638,P0442,34.00705886388174,-118.26832418112615,29
2025-07-27 19:22:05.899482,Vehicle_5,1537,93,-2.5590200382256456,,34.088257873059796,-118.25540919297926,33
2025-07-27 19:22:15.899482,Vehicle_6,1673,101,-1.4425339099862633,P0171,34.08024546950259,-118.27463895438922,34
2025-07-27 19:22:25.899482,Vehicle_7,3445,97,-3.095229341299336,,34.08364832738567,-118.24794588351092,33
2025-07-27 19:22:35.899482,Vehicle_8,3927,100,1.900433449367097,P0455,34.003895520060254,-118.23379725574465,30
2025-07-27 19:22:45.899482,Vehicle_9,1227,105,3.294123424351211,,34.002437597699384,-118.22747410070554,29
2025-07-27 19:22:55.899482,Vehicle_10,1306,105,-0.5318087019716806,P0401,34.049282956647325,-118.22783361508829,34
2025-07-27 19:23:05.899482,Vehicle_1,3800,82,2.761346192496875,P0300,34.03026710978092,-118.23507175013238,28
2025-07-27 19:23:15.899482,Vehicle_2,2704,86,3.054742041294306,,34.06505072227179,-118.28519767753288,32
2025-07-27 19:23:25.899482,Vehicle_3,2189,86,3.8499382133964595,P0128,34.034087409275635,-118.29019325807212,32
2025-07-27 19:23:35.899482,Vehicle_4,1139,84,-0.9061071547861745,,34.06784520111191,-118.23389150806638,33
2025-07-27 19:23:45.899482,Vehicle_5,1747,82,-0.12578466577379288,P0302,34.004543760194075,-118.22470764001712,34
2025-07-27 19:23:55.899482,Vehicle_6,1218,103,-1.189790679969791,,34.00699415601801,-118.28666791407399,32
2025-07-27 19:24:05.899482,Vehicle_7,3072,87,3.5429570662908887,,34.059778426453576,-118.28202779584376,34
2025-07-27 19:24:15.899482,Vehicle_8,1759,89,4.195937426250776,,34.026448679732724,-118.202883179551,32
2025-07-27 19:24:25.899482,Vehicle_9,3361,84,-0.517485994583029,,34.07904525155777,-118.28309507426204,32
2025-07-27 19:24:35.899482,Vehicle_10,936,96,-4.973967508336855,,34.050720257625365,-118.20172234545994,28
2025-07-27 19:24:45.899482,Vehicle_1,3889,96,-4.049767268851205,,34.02119900749049,-118.25669168324039,30
2025-07-27 19:24:55.899482,Vehicle_2,1795,90,-4.372102294700434,,34.082743240894345,-118.25553731907898,35
2025-07-27 19:25:05.899482,Vehicle_3,1379,86,1.6638307232341978,,34.07085664295758,-118.22928741937228,34
2025-07-27 19:25:15.899482,Vehicle_4,805,83,-1.8006464962159,,34.070926345470255,-118.22142973687791,28
2025-07-27 19:25:25.899482,Vehicle_5,1568,88,-1.8584334626350731,,34.0279019091723,-118.25174206125303,33
2025-07-27 19:25:35.899482,Vehicle_6,1175,100,-1.0055054486293749,,34.00544414894288,-118.22183491646629,34
2025-07-27 19:25:45.899482,Vehicle_7,2531,83,-0.3593204074241143,P0128,34.022584306184825,-118.20703486007928,33
2025-07-27 19:25:55.899482,Vehicle_8,1977,85,4.68836065571352,,34.025350543682414,-118.25129457848746,28
2025-07-27 19:26:05.899482,Vehicle_9,3706,99,2.534970076810083,,34.09396210505046,-118.21580243544923,29
2025-07-27 19:26:15.899482,Vehicle_10,3480,90,-3.532540999657703,P0401,34.03190055729482,-118.29505158718412,29
2025-07-27 19:26:25.899482,Vehicle_1,3903,81,-2.2258626873896747,P0455,34.02186639945809,-118.25735343669098,35
2025-07-27 19:26:35.899482,Vehicle_2,2503,85,-3.592590546923349,P0135,34.03072983897449,-118.20523226746023,28
2025-07-27 19:26:45.899482,Vehicle_3,2204,94,-0.3982058141086888,,34.00892240830938,-118.22791369275537,29
2025-07-27 19:26:55.899482,Vehicle_4,3196,93,4.378106526097529,,34.05428874327303,-118.26262562101849,32
2025-07-27 19:27:05.899482,Vehicle_5,3549,81,-3.9085004252429147,,34.08978251288065,-118.26962921032727,28
2025-07-27 19:27:15.899482,Vehicle_6,1281,88,0.821095813712641,,34.09907825142868,-118.21996781544333,32
2025-07-27 19:27:25.899482,Vehicle_7,1017,80,-0.017480121834338114,P0401,34.069299584860495,-118.22909471498555,31
2025-07-27 19:27:35.899482,Vehicle_8,1222,91,4.596242117953711,,34.08481973453096,-118.21788869452934,35
2025-07-27 19:27:45.899482,Vehicle_9,1276,81,-1.238270448501412,,34.02730938961376,-118.28016816783166,32
2025-07-27 19:27:55.899482,Vehicle_10,2380,105,-2.5092632572994242,,34.0885073922739,-118.22807810237283,32
2025-07-27 19:28:05.899482,Vehicle_1,3846,88,3.926479240026115,,34.07990796528911,-118.22811443530823,33
2025-07-27 19:28:15.899482,Vehicle_2,3769,102,-0.46800673201203313,P0420,34.040375936182556,-118.25039642693959,28
2025-07-27 19:28:25.899482,Vehicle_3,1928,90,-2.2642081180345897,,34.07038108521228,-118.22617247801757,31
2025-07-27 19:28:35.899482,Vehicle_4,1857,90,-2.284337226275399,,34.067428847277874,-118.29822927013004,33
2025-07-27 19:28:45.899482,Vehicle_5,3239,92,-0.16028443592434183,,34.07683172279606,-118.29895489184815,34
2025-07-27 19:28:55.899482,Vehicle_6,2551,95,3.646633179566958,,34.03592749097533,-118.27811437598312,29
2025-07-27 19:29:05.899482,Vehicle_7,3259,105,-0.18713689916457188,,34.08545886248958,-118.23283986276627,31
2025-07-27 19:29:15.899482,Vehicle_8,1906,90,-3.738453410275423,,34.034475324975205,-118.29818787928356,35
2025-07-27 19:29:25.899482,Vehicle_9,3273,91,-3.26445801364456,P0171,34.089123802453784,-118.24242488595232,30
2025-07-27 19:29:35.899482,Vehicle_10,1094,101,3.7064189165380803,,34.020681825813035,-118.24710577480452,30
2025-07-27 19:29:45.899482,Vehicle_1,3164,92,4.369415580780684,,34.00293456601833,-118.23089114814431,34
2025-07-27 19:29:55.899482,Vehicle_2,3085,83,1.8867485420514987,,34.09063707952809,-118.23299352972126,34
2025-07-27 19:30:05.899482,Vehicle_3,1167,88,2.212453383762152,,34.01751694460598,-118.22434456172796,32
2025-07-27 19:30:15.899482,Vehicle_4,3478,104,1.773335774376159,,34.009687390328054,-118.23438474690963,33
2025-07-27 19:30:25.899482,Vehicle_5,3835,104,3.2292836608796414,P0135,34.01305751140262,-118.2101766827566,33
2025-07-27 19:30:35.899482,Vehicle_6,3963,87,-1.8385537952666686,,34.0735216557947,-118.20844534867616,34
2025-07-27 19:30:45.899482,Vehicle_7,1624,81,0.10596761348678285,P0135,34.06501269486474,-118.2753165783612,30
2025-07-27 19:30:55.899482,Vehicle_8,3464,85,-1.8419718300455346,,34.063958279708096,-118.26938741237562,33
2025-07-27 19:31:05.899482,Vehicle_9,3668,80,-4.253944299146108,,34.09518691438919,-118.28192842354738,32
2025-07-27 19:31:15.899482,Vehicle_10,1338,99,-2.1100143845374975,,34.062027855539846,-118.2963673293173,31
2025-07-27 19:31:25.899482,Vehicle_1,3995,89,-0.8089806137233344,,34.01747941819314,-118.24025070922724,32
